"id","nom","prenom","email","sexe","date_naissance","date_deces","navs","numero_individu"
4590,"Lazecky","Ramon","ramon.lazecky@swissonline.ch","M","1967-11-23",NULL,"756.5246.6803.57","20251024004590"
4591,"Javier Castrejón","Cassidy","cassidy.javier castrejon@hotmail.com","M","1999-12-07",NULL,"756.8201.3514.49","20251024004591"
4592,"Chande","Rosa","rosa.chande@swissonline.ch","F","2007-04-06",NULL,"756.8863.0691.58","20251024004592"
4593,"Veronesi","Veronica","veronica.veronesi@bluewin.ch","M","2001-07-08",NULL,"756.0977.6612.92","20251024004593"
4594,"Pais","Mike","mike.pais@sunrise.ch","F","1991-11-07",NULL,"756.8162.2029.95","20251024004594"
4595,"Salavaria","Bryant","bryant.salavaria@gmail.com","M","1995-06-28",NULL,"756.7784.0520.89","20251024004595"
4596,"Srini","Jacquelyn","jacquelyn.srini@sunrise.ch","M","1985-04-13",NULL,"756.3838.2016.13","20251024004596"
4597,"Andersen","Rachel","rachel.andersen@swissonline.ch","M","1990-04-13",NULL,"756.0067.1882.11","20251024004597"
4598,"Miller","Jodi","jodi.miller@swissonline.ch","M","1954-05-10",NULL,"756.7205.9777.35","20251024004598"
4599,"Thames","Juha-Pekka","juha-pekka.thames@gmail.com","M","1979-11-04",NULL,"756.5760.3417.04","20251024004599"
4600,"Carter","Bradley","bradley.carter@hotmail.com","F","1975-06-21",NULL,"756.0315.5417.26","20251024004600"
4601,"Kumar","Kaitlin","kaitlin.kumar@bluewin.ch","M","1968-07-30",NULL,"756.8961.5458.17","20251024004601"
4602,"Watson","Savannah","savannah.watson@sunrise.ch","F","1925-04-09",NULL,"756.9392.8005.48","20251024004602"
4603,"Howard","Sierra","sierra.howard@gmail.com","M","1997-11-24",NULL,"756.4092.7975.77","20251024004603"
4604,"Flores","Rachael","rachael.flores@bluewin.ch","M","2015-04-14",NULL,"756.1604.4431.03","20251024004604"
4605,"Allen","Connie","connie.allen@sunrise.ch","M","1989-10-30",NULL,"756.9102.1999.23","20251024004605"
4606,"Xylaras","Felicia","felicia.xylaras@hotmail.com","F","1928-03-09",NULL,"756.2328.5017.29","20251024004606"
4607,"Singer","Garrett","garrett.singer@sunrise.ch","F","1991-03-05",NULL,"756.6791.5024.98","20251024004607"
4608,"Phillips","Zachary","zachary.phillips@bluewin.ch","M","1945-04-05",NULL,"756.2010.5612.07","20251024004608"
4609,"Richardson","Grace","grace.richardson@gmail.com","M","1989-03-16",NULL,"756.2233.0500.49","20251024004609"
4610,"Alan","Pearlie","pearlie.alan@sunrise.ch","M","2001-04-10",NULL,"756.9253.6238.23","20251024004610"
4611,"Bell","Byron","byron.bell@hotmail.com","F","1984-08-20",NULL,"756.1322.3756.67","20251024004611"
4612,"Deng","Masato","masato.deng@swissonline.ch","M","1956-07-27",NULL,"756.2867.1206.36","20251024004612"
4613,"Brooks","Martha","martha.brooks@sunrise.ch","F","1929-10-31",NULL,"756.6434.3099.84","20251024004613"
4614,"Hill","Justin","justin.hill@bluewin.ch","F","2018-05-07",NULL,"756.6510.4558.56","20251024004614"
4615,"Serventi","Suzanne","suzanne.serventi@swissonline.ch","M","1975-06-27",NULL,"756.8111.5332.52","20251024004615"
4616,"Williams","Matthew","matthew.williams@sunrise.ch","F","2015-06-11",NULL,"756.7703.2189.85","20251024004616"
4617,"Isla","Wyatt","wyatt.isla@swissonline.ch","F","1932-03-30",NULL,"756.6475.9236.60","20251024004617"
4618,"Young","Walter","walter.young@bluewin.ch","M","1948-08-07",NULL,"756.8869.1292.84","20251024004618"
4619,"Xie","Carlos","carlos.xie@bluewin.ch","M","1930-05-10",NULL,"756.2719.4372.23","20251024004619"
4620,"Wright","Cody","cody.wright@bluewin.ch","M","1925-11-02",NULL,"756.6739.5489.37","20251024004620"
4621,"Severino","Ben","ben.severino@hotmail.com","F","1960-01-19",NULL,"756.8213.0760.45","20251024004621"
4622,"Shock","Paula","paula.shock@sunrise.ch","F","1923-11-02",NULL,"756.8100.0824.75","20251024004622"
4623,"Reed","Juha-Pekka","juha-pekka.reed@swissonline.ch","F","1945-08-14",NULL,"756.4176.3547.70","20251024004623"
4624,"Kapoor","Roy","roy.kapoor@hotmail.com","F","2013-04-09",NULL,"756.1795.0924.35","20251024004624"
4625,"Serrano","Eddie","eddie.serrano@swissonline.ch","F","2011-01-22",NULL,"756.7643.0706.52","20251024004625"
4626,"Lu","Shawn","shawn.lu@hotmail.com","F","2002-05-05",NULL,"756.5439.9725.48","20251024004626"
4627,"Champion","Rosa","rosa.champion@bluewin.ch","M","2009-05-24",NULL,"756.2507.8311.85","20251024004627"
4628,"Skelly","Lauren","lauren.skelly@swissonline.ch","M","1989-02-01",NULL,"756.6856.1612.88","20251024004628"
4629,"Zhao","Melvin","melvin.zhao@hotmail.com","F","1962-04-04",NULL,"756.4238.4194.04","20251024004629"
4630,"Sousa","Deb","deb.sousa@hotmail.com","M","1997-11-19",NULL,"756.4407.1654.37","20251024004630"
4631,"Green","Andres","andres.green@sunrise.ch","M","1992-06-03",NULL,"756.7038.2677.97","20251024004631"
4632,"Roberts","Elizabeth","elizabeth.roberts@hotmail.com","F","1932-05-02",NULL,"756.8706.7826.93","20251024004632"
4633,"Kovár","Darrell","darrell.kovar@hotmail.com","M","2019-01-21",NULL,"756.9253.3887.81","20251024004633"
4634,"Alexander","Tanya","tanya.alexander@hotmail.com","F","1995-06-04",NULL,"756.1651.9321.00","20251024004634"
4635,"Perez","Nicolas","nicolas.perez@swissonline.ch","M","1965-04-09",NULL,"756.4451.1830.81","20251024004635"
4636,"Kovár","Dalton","dalton.kovar@gmail.com","M","1947-07-11",NULL,"756.5116.9580.54","20251024004636"
4637,"Schulte","Wyatt","wyatt.schulte@bluewin.ch","F","2016-09-09",NULL,"756.9133.8002.43","20251024004637"
4638,"Munoz","Kristi","kristi.munoz@hotmail.com","M","2009-06-23",NULL,"756.1544.9042.31","20251024004638"
4639,"Muñoz","Louis","louis.munoz@hotmail.com","F","1998-11-09",NULL,"756.7057.6064.02","20251024004639"
4640,"Pal","Edward","edward.pal@bluewin.ch","M","1997-02-13",NULL,"756.9214.6560.43","20251024004640"
4641,"Ray","Renee","renee.ray@swissonline.ch","F","1935-07-17",NULL,"756.2475.3000.05","20251024004641"
4642,"Ye","Ross","ross.ye@bluewin.ch","F","1948-12-13",NULL,"756.7409.9600.84","20251024004642"
4643,"Green","Josue","josue.green@hotmail.com","M","1971-06-06",NULL,"756.1679.3935.03","20251024004643"
4644,"Saraiva","William","william.saraiva@gmail.com","F","1930-12-09",NULL,"756.9590.8771.92","20251024004644"
4645,"Ramos","Amanda","amanda.ramos@swissonline.ch","M","1995-07-14",NULL,"756.2567.8879.36","20251024004645"
4646,"Solanki","Tasha","tasha.solanki@bluewin.ch","F","1938-08-30",NULL,"756.7873.5409.88","20251024004646"
4647,"Subram","Adam","adam.subram@hotmail.com","F","1944-10-05",NULL,"756.3031.9349.47","20251024004647"
4648,"Thames","Mason","mason.thames@swissonline.ch","M","1978-08-28",NULL,"756.4712.0785.15","20251024004648"
4649,"Cai","María","maria.cai@swissonline.ch","F","1948-11-07",NULL,"756.1017.8116.44","20251024004649"
4650,"Several","Trisha","trisha.several@bluewin.ch","F","1954-12-12","2017-05-29","756.4665.7372.76","20251024004650"
4651,"Skelly","Pamela","pamela.skelly@bluewin.ch","F","2003-01-05",NULL,"756.4959.5832.86","20251024004651"
4652,"Sun","Kelsey","kelsey.sun@bluewin.ch","F","2002-09-30",NULL,"756.5370.0777.21","20251024004652"
4653,"Scott","Britta","britta.scott@gmail.com","M","1937-05-27",NULL,"756.7325.3349.63","20251024004653"
4654,"Saravan","Matthew","matthew.saravan@hotmail.com","F","2002-10-30",NULL,"756.4299.1753.76","20251024004654"
4655,"James","Francis","francis.james@hotmail.com","F","1949-05-13",NULL,"756.3239.1678.75","20251024004655"
4656,"Oliver","Elena","elena.oliver@sunrise.ch","F","1977-02-15",NULL,"756.3062.5265.92","20251024004656"
4657,"Sheperdigian","Mayra","mayra.sheperdigian@swissonline.ch","F","2001-05-26",NULL,"756.4483.3117.46","20251024004657"
4658,"Stone","Scot","scot.stone@hotmail.com","M","1977-01-29",NULL,"756.9311.5123.93","20251024004658"
4659,"Campbell","Dennis","dennis.campbell@swissonline.ch","F","1966-11-20",NULL,"756.4816.7201.79","20251024004659"
4660,"Suri","Jodi","jodi.suri@gmail.com","F","1921-07-29",NULL,"756.7600.0103.78","20251024004660"
4661,"Liu","Abby","abby.liu@hotmail.com","M","1985-07-08",NULL,"756.9840.5307.44","20251024004661"
4662,"Shridhar","Kellie","kellie.shridhar@swissonline.ch","M","1952-03-05",NULL,"756.8025.4810.48","20251024004662"
4663,"Uppal","Warren","warren.uppal@swissonline.ch","F","1985-10-19",NULL,"756.9206.9650.79","20251024004663"
4664,"Gutierrez","Lloyd","lloyd.gutierrez@gmail.com","F","1935-12-31",NULL,"756.3778.7869.88","20251024004664"
4665,"Sharma","Scot","scot.sharma@gmail.com","M","1926-04-07","2017-08-08","756.6146.5811.66","20251024004665"
4666,"Kovár","Tony","tony.kovar@swissonline.ch","F","1992-06-16",NULL,"756.4471.0002.11","20251024004666"
4667,"Ryan","Dalton","dalton.ryan@hotmail.com","M","2005-09-23",NULL,"756.7287.6347.23","20251024004667"
4668,"Deng","Tara","tara.deng@gmail.com","M","1991-07-10",NULL,"756.0800.7942.71","20251024004668"
4669,"Rogers","Martin","martin.rogers@bluewin.ch","F","2019-10-07",NULL,"756.7281.5317.03","20251024004669"
4670,"Liang","Shaun","shaun.liang@bluewin.ch","F","1973-03-17",NULL,"756.8607.0601.10","20251024004670"
4671,"Mirchandani","Mohamed","mohamed.mirchandani@hotmail.com","M","1981-03-31",NULL,"756.1456.9774.30","20251024004671"
4672,"Ray","Gary","gary.ray@hotmail.com","M","1930-12-08","2024-05-04","756.4027.2968.44","20251024004672"
4673,"Gutierrez","Chloe","chloe.gutierrez@sunrise.ch","M","1992-07-15",NULL,"756.9026.4029.67","20251024004673"
4674,"Nath","Bailey","bailey.nath@swissonline.ch","F","1995-10-25",NULL,"756.8780.2921.19","20251024004674"
4675,"Posti","Meredith","meredith.posti@bluewin.ch","F","1953-11-13",NULL,"756.7150.7205.31","20251024004675"
4676,"Smith-Bates","Bonnie","bonnie.smith-bates@gmail.com","F","2007-11-11",NULL,"756.0932.4720.56","20251024004676"
4677,"Shen","Casey","casey.shen@gmail.com","F","2003-10-13",NULL,"756.3352.5729.63","20251024004677"
4678,"Morcos","Suzanne","suzanne.morcos@swissonline.ch","M","1964-11-07",NULL,"756.3572.3175.09","20251024004678"
4679,"Sabella","Christopher","christopher.sabella@sunrise.ch","M","1962-06-20",NULL,"756.1663.2585.33","20251024004679"
4680,"Beck","Gregory","gregory.beck@sunrise.ch","M","2000-10-01",NULL,"756.1769.2069.94","20251024004680"
4681,"Townsend","Veronica","veronica.townsend@swissonline.ch","M","1943-04-22",NULL,"756.6056.5042.11","20251024004681"
4682,"Chander","Marissa","marissa.chander@swissonline.ch","M","1951-11-03",NULL,"756.6603.7194.84","20251024004682"
4683,"Wood","Evelyn","evelyn.wood@sunrise.ch","F","1981-10-23",NULL,"756.1678.0328.57","20251024004683"
4684,"Howard","Bryan","bryan.howard@swissonline.ch","F","1959-06-24",NULL,"756.1261.8109.47","20251024004684"
4685,"Belson","Alan","alan.belson@swissonline.ch","F","1940-02-02",NULL,"756.6673.3825.61","20251024004685"
4686,"Phillips","Meghan","meghan.phillips@gmail.com","F","2017-12-08",NULL,"756.3756.8520.98","20251024004686"
4687,"Ashe","Brittany","brittany.ashe@hotmail.com","F","1959-10-27",NULL,"756.5987.1284.83","20251024004687"
4688,"Browning","Teresa","teresa.browning@bluewin.ch","F","1996-01-06",NULL,"756.3310.5860.08","20251024004688"
4689,"Liu","Damien","damien.liu@sunrise.ch","M","1930-06-09",NULL,"756.2533.8544.01","20251024004689"
4690,"So","Todd","todd.so@hotmail.com","M","1921-04-02",NULL,"756.2530.8277.56","20251024004690"
4691,"Wright","Hector","hector.wright@swissonline.ch","M","1930-09-16",NULL,"756.4913.5617.78","20251024004691"
4692,"Sanders","Sabrina","sabrina.sanders@sunrise.ch","M","1923-02-19",NULL,"756.0226.2211.24","20251024004692"
4693,"Ferrier","Jared","jared.ferrier@sunrise.ch","F","1982-07-07",NULL,"756.5929.4144.06","20251024004693"
4694,"Ruiz","Austin","austin.ruiz@swissonline.ch","F","1989-07-21",NULL,"756.1422.4345.92","20251024004694"
4695,"Liu","Claudia","claudia.liu@gmail.com","M","1928-03-06",NULL,"756.9980.6346.34","20251024004695"
4696,"Ruth","Sara","sara.ruth@sunrise.ch","M","1932-01-23",NULL,"756.2458.8230.83","20251024004696"
4697,"Truempy","Rakesh","rakesh.truempy@gmail.com","F","1934-11-15",NULL,"756.7191.4794.64","20251024004697"
4698,"Harris","Adrian","adrian.harris@sunrise.ch","F","1930-08-26",NULL,"756.7428.6862.69","20251024004698"
4699,"Harrison","Wyatt","wyatt.harrison@swissonline.ch","F","1950-03-09",NULL,"756.3697.1439.85","20251024004699"
4700,"Cook","Bharat","bharat.cook@hotmail.com","F","1987-04-01",NULL,"756.2949.5586.81","20251024004700"
4701,"Vazquez","Gerald","gerald.vazquez@hotmail.com","M","1972-10-01",NULL,"756.6859.0843.80","20251024004701"
4702,"Natsuhara","Grant","grant.natsuhara@bluewin.ch","M","1956-09-11",NULL,"756.1673.0855.83","20251024004702"
4703,"Zhang","Melanie","melanie.zhang@bluewin.ch","M","1988-03-13",NULL,"756.6812.0641.92","20251024004703"
4704,"Saunders","Richard","richard.saunders@hotmail.com","F","1995-08-05",NULL,"756.9051.7321.83","20251024004704"
4705,"Mohamed","Dawn","dawn.mohamed@sunrise.ch","M","2003-06-24",NULL,"756.0120.5910.14","20251024004705"
4706,"Yonekura","Wendy","wendy.yonekura@hotmail.com","M","1963-04-08",NULL,"756.5722.5893.21","20251024004706"
4707,"Morris","Nina","nina.morris@gmail.com","M","1987-01-22",NULL,"756.3501.5305.20","20251024004707"
4708,"Peterson","Shane","shane.peterson@bluewin.ch","F","1938-06-11",NULL,"756.2078.3051.43","20251024004708"
4709,"Tang","Andres","andres.tang@gmail.com","F","1936-12-30",NULL,"756.1149.1174.23","20251024004709"
4710,"Collins","Mary","mary.collins@hotmail.com","M","1992-11-08",NULL,"756.5172.5554.19","20251024004710"
4711,"Ruth","Cedric","cedric.ruth@sunrise.ch","M","1970-12-15",NULL,"756.6188.6231.90","20251024004711"
4712,"Collins","Devin","devin.collins@gmail.com","F","1928-10-03",NULL,"756.5430.1821.96","20251024004712"
4713,"Xylaras","Raymond","raymond.xylaras@gmail.com","M","1935-04-12",NULL,"756.3058.4975.41","20251024004713"
4714,"Williams","Lane","lane.williams@swissonline.ch","M","2015-09-03",NULL,"756.9645.5108.15","20251024004714"
4715,"Jiménez","Hailey","hailey.jimenez@bluewin.ch","M","1967-01-31",NULL,"756.3408.0777.69","20251024004715"
4716,"Rusek","Kari","kari.rusek@sunrise.ch","F","2009-01-21",NULL,"756.9611.0442.11","20251024004716"
4717,"Smith","Stuart","stuart.smith@bluewin.ch","F","1975-08-28",NULL,"756.5530.6290.72","20251024004717"
4718,"Champion","Laura","laura.champion@gmail.com","M","2010-12-16",NULL,"756.0043.7900.36","20251024004718"
4719,"Ferrier","Ben","ben.ferrier@sunrise.ch","F","1937-12-14",NULL,"756.8971.9576.26","20251024004719"
4720,"Hernandez","Clarence","clarence.hernandez@hotmail.com","F","1923-08-20",NULL,"756.7422.4806.86","20251024004720"
4721,"Saraiva","Jay","jay.saraiva@gmail.com","F","1956-12-07",NULL,"756.4060.4548.69","20251024004721"
4722,"Hee","Johnny","johnny.hee@bluewin.ch","M","2019-07-29",NULL,"756.3913.3620.88","20251024004722"
4723,"Natsuhara","Masato","masato.natsuhara@swissonline.ch","F","1971-02-18",NULL,"756.9033.3104.53","20251024004723"
4724,"Phillips","Lori","lori.phillips@hotmail.com","F","1957-10-21",NULL,"756.4531.8071.70","20251024004724"
4725,"Seely","Cody","cody.seely@hotmail.com","F","1960-03-22",NULL,"756.5590.9110.46","20251024004725"
4726,"She","Lloyd","lloyd.she@bluewin.ch","F","1985-09-03",NULL,"756.5670.1003.82","20251024004726"
4727,"Kovár","Kirk","kirk.kovar@sunrise.ch","F","1977-07-27",NULL,"756.1942.6503.21","20251024004727"
4728,"Weisman","Emmanuel","emmanuel.weisman@hotmail.com","M","1991-01-29",NULL,"756.2582.6084.07","20251024004728"
4729,"Raheem","Marty","marty.raheem@hotmail.com","F","1946-02-09",NULL,"756.5161.8235.54","20251024004729"
4730,"Simpson","Justin","justin.simpson@hotmail.com","F","1930-08-31",NULL,"756.9494.0700.78","20251024004730"
4731,"Velez Amezaga","Josue","josue.velez amezaga@swissonline.ch","F","1989-02-21",NULL,"756.7855.7086.91","20251024004731"
4732,"Luo","Robert","robert.luo@hotmail.com","M","1952-06-08","2025-05-10","756.7071.7535.76","20251024004732"
4733,"Li","Nichole","nichole.li@hotmail.com","M","1962-04-07",NULL,"756.9584.6098.78","20251024004733"
4734,"Rodriguez","Jake","jake.rodriguez@sunrise.ch","F","2002-05-27",NULL,"756.6131.5883.33","20251024004734"
4735,"Arthur","Sophia","sophia.arthur@hotmail.com","F","2001-02-17",NULL,"756.0652.1413.34","20251024004735"
4736,"Malhotra","Tamer","tamer.malhotra@hotmail.com","F","1987-02-01",NULL,"756.5794.7510.76","20251024004736"
4737,"Phillips","Craig","craig.phillips@bluewin.ch","M","1920-06-05",NULL,"756.8576.7691.31","20251024004737"
4738,"Zhou","Mallory","mallory.zhou@bluewin.ch","M","1939-12-29",NULL,"756.9828.8342.70","20251024004738"
4739,"Pritchett","Ben","ben.pritchett@gmail.com","F","1948-06-15",NULL,"756.0339.1376.11","20251024004739"
4740,"Weber","Edgar","edgar.weber@bluewin.ch","M","2014-03-27",NULL,"756.2127.8275.36","20251024004740"
4741,"Reed","Bob","bob.reed@hotmail.com","M","1983-10-20",NULL,"756.5411.2236.94","20251024004741"
4742,"Gray","Alyssa","alyssa.gray@gmail.com","M","1936-12-29",NULL,"756.4502.2255.71","20251024004742"
4743,"Singer","Devon","devon.singer@hotmail.com","F","1979-08-08",NULL,"756.1499.0488.54","20251024004743"
4744,"Jiménez","Theodore","theodore.jimenez@gmail.com","M","1981-04-06",NULL,"756.0461.8134.65","20251024004744"
4745,"Young","Justine","justine.young@swissonline.ch","F","1989-05-21",NULL,"756.2685.3038.97","20251024004745"
4746,"Rothenberg","Tanya","tanya.rothenberg@sunrise.ch","M","1988-05-11",NULL,"756.5339.3287.01","20251024004746"
4747,"Serventi","Drew","drew.serventi@bluewin.ch","M","2008-06-21",NULL,"756.9720.0728.96","20251024004747"
4748,"Tang","Rodrigo","rodrigo.tang@gmail.com","M","1934-03-14",NULL,"756.9987.3119.09","20251024004748"
4749,"Stewart","Josue","josue.stewart@gmail.com","M","1986-06-17",NULL,"756.1846.5384.62","20251024004749"
4750,"Simpson","Bianca","bianca.simpson@gmail.com","M","1922-03-21",NULL,"756.5566.9959.20","20251024004750"
4751,"Beck","Randall","randall.beck@hotmail.com","F","2005-09-17",NULL,"756.8981.8861.56","20251024004751"
4752,"Raheem","Danielle","danielle.raheem@hotmail.com","M","1998-07-06",NULL,"756.9086.3572.96","20251024004752"
4753,"Hayes","Roger","roger.hayes@swissonline.ch","F","1923-08-19",NULL,"756.7345.3916.16","20251024004753"
4754,"Cox","Anders","anders.cox@swissonline.ch","F","2003-12-12",NULL,"756.7246.0780.67","20251024004754"
4755,"Vazquez","Virginia","virginia.vazquez@swissonline.ch","M","1998-09-04",NULL,"756.1077.4816.64","20251024004755"
4756,"Ray","Carrie","carrie.ray@bluewin.ch","M","1991-02-14",NULL,"756.8199.0309.83","20251024004756"
4757,"Hee","Jeremiah","jeremiah.hee@swissonline.ch","M","2003-05-16",NULL,"756.5920.6940.32","20251024004757"
4758,"Yonekura","Alicia","alicia.yonekura@swissonline.ch","M","2011-01-07",NULL,"756.8331.5585.35","20251024004758"
4759,"Serventi","Anna","anna.serventi@swissonline.ch","F","1997-03-10",NULL,"756.6150.3967.18","20251024004759"
4760,"Rai","Melvin","melvin.rai@sunrise.ch","M","1930-02-28",NULL,"756.6834.9677.00","20251024004760"
4761,"Wright","Colleen","colleen.wright@bluewin.ch","F","1920-08-12",NULL,"756.6673.9834.38","20251024004761"
4762,"Sato","Todd","todd.sato@bluewin.ch","F","2017-02-28",NULL,"756.0877.3524.87","20251024004762"
4763,"Zukowski","Ramón","ramon.zukowski@hotmail.com","F","1962-06-25",NULL,"756.1448.5477.89","20251024004763"
4764,"Reed","Katrina","katrina.reed@swissonline.ch","F","2014-04-03",NULL,"756.6937.4830.86","20251024004764"
4765,"Cannata","Kelvin","kelvin.cannata@hotmail.com","F","1998-05-11",NULL,"756.9089.9365.20","20251024004765"
4766,"McDonald","Ruben","ruben.mcdonald@swissonline.ch","M","1946-03-02",NULL,"756.5709.8658.54","20251024004766"
4767,"Torres","Maurice","maurice.torres@hotmail.com","F","2016-09-05",NULL,"756.7790.0271.77","20251024004767"
4768,"Rubio","Irving","irving.rubio@sunrise.ch","F","2018-08-15",NULL,"756.9523.1763.93","20251024004768"
4769,"Javier Castrejón","Melvin","melvin.javier castrejon@sunrise.ch","F","1983-08-18",NULL,"756.2505.6188.71","20251024004769"
4770,"Verhoff","Vincent","vincent.verhoff@gmail.com","F","1974-08-01",NULL,"756.6762.0793.95","20251024004770"
